"id","department_id","municipality_id","postal_zone","name","type","neighborhood","sidewalk"
152280,15,15491,1522,152280,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152287,15,15491,1522,152287,"Rural","Sin Informacion de Barrios","Bonza- Cabecera Municipal-  Dicho-  El Salitre-  Galeras-  Guáquira-  La Manga-  San Martín-  Siatame-  Suescun-  Suescun-  Ucuengá"
152288,15,15491,1522,152288,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
152401,15,15518,1524,152401,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152407,15,15518,1524,152407,"Rural","Sin Informacion de Barrios","Cabecera Municipal- Charanga-  Curisi-  Huerta Vieja-  Jotas-  Miraflores-  Quebrada Negra-  Sabana"
152420,15,15047,1524,152420,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152427,15,15047,1524,152427,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
152428,15,15047,1524,152428,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
152429,15,15047,1524,152429,"Rural","Sin Informacion de Barrios","Alejandria- Alpes-  Brisas de Tonce-  Cardoso-  Corales-  Jordan Alto-  Jordan Bajo-  La Esperanza-  Magavita Centro-  Morgui-  Palmar-  Providencia"
152440,15,15822,1524,152440,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152447,15,15822,1524,152447,"Rural","Sin Informacion de Barrios","Daisy- La Puerta-  Rancherita-  Sunguvita-  Tobal-  Toquecha-  Tota"
152448,15,15822,1524,152448,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
152460,15,15542,1524,152460,"Urbano","Sin Informacion de Barrios","Comunidad- Santa Barbara"
152467,15,15542,1524,152467,"Rural","Sin Informacion de Barrios","Buchin- El Tintal-  LLano Grande-  Soaca"
152468,15,15542,1524,152468,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
152469,15,15542,1524,152469,"Rural","Sin Informacion de Barrios","Butaga- Carbonera-  Chaguata-  Chaviga-  Gacal-  Hato-  Puerta Chiquita"
152601,15,15660,1526,152601,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152607,15,15660,1526,152607,"Rural","Sin Informacion de Barrios","Cabecera Municipal- Villanueva"
152610,15,15090,1526,152610,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152617,15,15090,1526,152617,"Rural","Sin Informacion de Barrios","Bombita- Libertad-  Patanoa-  Quebradas-  San Pablo"
152620,15,15514,1526,152620,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152627,15,15514,1526,152627,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
152640,15,15135,1526,152640,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152647,15,15135,1526,152647,"Rural","Sin Informacion de Barrios","Cafetero- La Esperanza-  Mara Al-  San Pedro-  Santa Maria"
152660,15,15455,1526,152660,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152667,15,15455,1526,152667,"Rural","Sin Informacion de Barrios","Guanata- Hormigas"
152680,15,15897,1526,152680,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152687,15,15897,1526,152687,"Rural","Sin Informacion de Barrios","Centro"
152801,15,15667,1528,152801,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152807,15,15667,1528,152807,"Rural","Sin Informacion de Barrios","Agua Buena- Arrayanes-  BOTELLAS-  Ca O Blanco-  Ca O Grande-  Ca O Tigre-  Caracol-  Catatumbo-  Centro-  Centro Guamal-  Centro Horizontes-  Cumaral-  El Cairo-  El Carmen-  Gazajarro-  Guichirales-  La Dorada-  La Dorada del Guavio-  La Mesa-  Macanali"
152820,15,15690,1528,152820,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152827,15,15690,1528,152827,"Rural","Sin Informacion de Barrios","GAZAJUVO- GIBRALTAR-  LA FLORESTA-  LA ROMANZA-  LAS LAJAS-  MAMBITA CENTRO-  SANTA LUCIA-  SOYA"
152840,15,15425,1528,152840,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152847,15,15425,1528,152847,"Rural","Sin Informacion de Barrios","Camoyo- Gualí-  Rosal-  San Martin-  Tona"
152860,15,15299,1528,152860,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
152867,15,15299,1528,152867,"Rural","Sin Informacion de Barrios","Boya II"
153001,15,15236,1530,153001,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153007,15,15236,1530,153007,"Rural","Sin Informacion de Barrios","CHivor CHiquito- Curiavaca Arriba-  EL CARMEN-  El Higueron-  El Mimo-  El Pino-  La Esmeralda-  La Esperanza-  LA PLAYA-  MONTECRISTO-  MUNDO NUEVO-  SAN ANTONIO ROSA-  San Francisco-  Sinai"
153020,15,15022,1530,153020,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153027,15,15022,1530,153027,"Rural","Sin Informacion de Barrios","Belén- Boya I-  Cabecera Municipal-  Curiavaca Abajo-  Tibaita-  Umbavita-  Yavir"
153030,15,15761,1530,153030,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153037,15,15761,1530,153037,"Rural","Sin Informacion de Barrios","Barreras- Bohórquez-  Canos-  Cobavita-  Cucuavaca-  Pancupa-  Resguardo-  San Antonio"
153040,15,15325,1530,153040,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153047,15,15325,1530,153047,"Rural","Sin Informacion de Barrios","Cantoras- CAPADO-  CHinquica-  CUBIA-  EL BOSQUE-  EL EDEN-  Gotera-  Guaduas-  JUAN GORDO-  Juntas-  MADRID-  MINAS-  Molinos-  Muchidote-  Richa-  Sabanetas-  SALGAR-  SAN CAYETANO-  San Cayetano-  San Sebastián-  SION-  Siravita-  Tincachoque-  Ubajuca"
153050,15,15322,1530,153050,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153057,15,15322,1530,153057,"Rural","Sin Informacion de Barrios","Cabecera Municipal- CABRERA-  Cabrera-  CANADA-  CHorro de Oro-  CHorro Tinto-  Gaunza Abajo-  LLano Grande-  MEDIO QUEBRADA-  Mortiño-  Munantá-  Piedra Parada-  Pozos-  Puentes-  PUGUNTA-  RESGUARDO-  Rosales-  SALITRE-  Sibatá-  Suaitoque-  Zarzal"
153060,15,15778,1530,153060,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153067,15,15778,1530,153067,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153201,15,15798,1532,153201,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153207,15,15798,1532,153207,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153210,15,15511,1532,153210,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153217,15,15511,1532,153217,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153220,15,15380,1532,153220,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153227,15,15380,1532,153227,"Rural","Sin Informacion de Barrios","Barro Blanco Abajo- Barro Blanco Arriba-  Bosque-  Cabecera Municipal-  Camagoa-  Centro-  Chaguatoque-  Chucio-  Gaunza Arriba-  GUSVITA-  Hato-  Palma Abajo-  Palma Arriba-  PARAMO-  Páramo-  Peñas-  SAN ANTONIO-  Sisa-  Sisa-  Soatama-  Suntafita-  Tam"
153240,15,15842,1532,153240,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153247,15,15842,1532,153247,"Rural","Sin Informacion de Barrios","Bosque- Centro-  Centro-  Chasquez-  Chuscal-  Jupal-  Jupal-  Loma Gorda-  Loma Gorda-  Rosal-  Rosal-  Tambor  Chiquito-  Tambor Chiquito-  Zona Urbana"
153248,15,15842,1532,153248,"Rural","Sin Informacion de Barrios","Arrayan- Boqueron-  Boqueron-  Chuscal-  El Carmen-  Gambita-  Sitanto"
153260,15,15804,1532,153260,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153267,15,15804,1532,153267,"Rural","Sin Informacion de Barrios","Batan- Carrizal-  Lavaderos-  Mangles-  Maranta-  Supaneca Abajo-  Zanja"
153268,15,15804,1532,153268,"Rural","Sin Informacion de Barrios","Baganoque Bajo- Baganoque Medio-  Cabecera Municipal-  Carare-  Juana Ruiz-  Laja-  Las Juntas-  Pantano Colorado-  Pie de Peña-  Ruche-  San Jose-  Sastoque-  Sirama-  Sirata-  Siuman-  Suta Abajo"
153280,15,15172,1532,153280,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153287,15,15172,1532,153287,"Rural","Sin Informacion de Barrios","Chiguata- Guayabal-  Quichatoque-  Uvero-  Uvero"
153401,15,15599,1534,153401,"Urbano","Sin Informacion de Barrios","Centro Urbano"
153407,15,15599,1534,153407,"Rural","Sin Informacion de Barrios","Caicedos- Dulcetes-  Fernandez-  Fragua-  Gachacavita-  Hervideros-  Pabellon-  Palenque-  Pantano Largo-  Pulidos-  Romasal-  Santana-  Santuario-  Soleres"
153408,15,15599,1534,153408,"Rural","Sin Informacion de Barrios","Baganoque Alto- Chuscal-  Escobal-  Farquentá-  Monceta-  Naguata-  Ortigal-  Suta Arriba"
153420,15,15621,1534,153420,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153427,15,15621,1534,153427,"Rural","Sin Informacion de Barrios","Caros- Juracambita"
153440,15,15189,1534,153440,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153447,15,15189,1534,153447,"Rural","Sin Informacion de Barrios","Albañil- Cabecera Municipal-  Calabazal-  Cebadal-  Común-  Espinal-  Faravita-  Galindo-  Guacamayas-  Guatareta-  Icarina-  La Isla-  Mazanos-  Naranjos-  Piedralarga-  Piraguata-  Plan-  Potreros-  Reavita-  Resguardo Alto-  Resguardo Bajo-  Rosal-  Ro"
153450,15,15879,1534,153450,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153457,15,15879,1534,153457,"Rural","Sin Informacion de Barrios","Centro- Parras-  Zona Urbana"
153460,15,15740,1534,153460,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153467,15,15740,1534,153467,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153468,15,15740,1534,153468,"Rural","Sin Informacion de Barrios","Chen- Pueblo Viejo-  Romonguira"
153480,15,15764,1534,153480,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153487,15,15764,1534,153487,"Rural","Sin Informacion de Barrios","Cabecera municipal- Otro Lado-  Quebrada Vieja-  Runta"
153601,15,15367,1536,153601,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153607,15,15367,1536,153607,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153608,15,15367,1536,153608,"Rural","Sin Informacion de Barrios","Carional- Foraquira-  Pirambuata-  Rodriguez"
153610,15,15104,1536,153610,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153617,15,15104,1536,153617,"Rural","Sin Informacion de Barrios","Alfaras- Baron Gallero-  Bojirque-  Chorro Blanco-  Cruz Blanca-  Faitoque-  La Lajita-  Paeces-  Peñas-  Puente de Boyaca-  Quebrada Grande-  Volador"
153620,15,15494,1536,153620,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153627,15,15494,1536,153627,"Rural","Sin Informacion de Barrios","Altamizal- Altamizal-  Aposentos-  Bayeta-  Cabecera Municipal-  Carbonera-  Centro Rural-  El Uvo-  Fiota-  Invita-  Jabonera-  Jaraquira-  Llano Grande-  Mombita-  Pavaquira-  Pavas-  Pavas-  Piedras de Candela-  Potreros-  Pozo Negro-  Puente de Piedra"
153630,15,15835,1536,153630,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153637,15,15835,1536,153637,"Rural","Sin Informacion de Barrios","Blanco- Bosavita-  Capellania-  Centro-  Centro-  Centro Urbano-  Chiquinquira-  Chirata-  Guanguita-  Guanzaque-  Joyagua-  Jurata-  Jurpa-  La Mesa-  Molino-  Molino-  Nueve Pilas-  Nueve Pilas-  Pascata-  Rosales-  Siguineque-  Sota-  Supata-  Teguaneq"
153640,15,15861,1536,153640,"Urbano","Sin Informacion de Barrios","Choquira"
153647,15,15861,1536,153647,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153648,15,15861,1536,153648,"Rural","Sin Informacion de Barrios","Centro- Compromiso-  Frutillo-  Montoya"
153649,15,15861,1536,153649,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153660,15,15646,1536,153660,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153667,15,15646,1536,153667,"Rural","Sin Informacion de Barrios","San Jose del Gacal"
153668,15,15646,1536,153668,"Rural","Sin Informacion de Barrios","Estancia Grande- Matanegra-  Parroquia Vieja"
153801,15,15600,1538,153801,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153807,15,15600,1538,153807,"Rural","Sin Informacion de Barrios","Candelaria Occidente- Candelaria Oriente-  Carapacho-  Casablanca-  Chinguichanga-  El Tintal-  Firita Peña Abajo-  Gachaneca-  Quebrada Arriba-  Resguardo Occidente-  Resguardo Oriente-  Roa-  Tapias"
153808,15,15600,1538,153808,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153809,15,15600,1538,153809,"Rural","Sin Informacion de Barrios","EL CARMEN- GACHETA ALTO-  MIÑA-  Mirque-  MONROY-  Pueblo Viejo-  Quicagota-  Torres-  Valero"
153820,15,15676,1538,153820,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153827,15,15676,1538,153827,"Rural","Sin Informacion de Barrios","Hato Viejo- LA ESTACION-  LAGUNA DE FUQUENE-  LLANO GRANDE-  Ollerias-  Peña Blanca-  PUNTA DE CRUZ-  Quintoque-  San Cayetano-  Sirigay-  TAQUIRA"
153840,15,15808,1538,153840,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153847,15,15808,1538,153847,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153860,15,15776,1538,153860,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153867,15,15776,1538,153867,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
153880,15,15638,1538,153880,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
153887,15,15638,1538,153887,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154001,15,15407,1540,154001,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154007,15,15407,1540,154007,"Rural","Sin Informacion de Barrios","Centro- Espinal-  Gachantiva Viejo-  Guitoque-  Hornillas-  Las Vegas-  Monte Suárez-  Quemados-  Ritoque-  Rupavita-  Saavedra de Morales-  Saavedra de Roncancio"
154020,15,15232,1540,154020,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154027,15,15232,1540,154027,"Rural","Sin Informacion de Barrios","Arrayán y Canales- Casa Blanca-  Chone-  Quebrada Honda-  Salitre-  Sote Panelas"
154040,15,15762,1540,154040,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154047,15,15762,1540,154047,"Rural","Sin Informacion de Barrios","Cabecera Municipal"
154060,15,15224,1540,154060,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154067,15,15224,1540,154067,"Rural","Sin Informacion de Barrios","Baron Germania- Cabecera Municipal-  Caitoque-  Centro-  Chipacata-  Cuesta En Medio-  El Llano-  Escalones-  La Esperanza-  La Hoya-  Lluviosos-  Piedra Gorda-  Pijaos-  Quebrada Llano de Sora-  Tras del ALto"
154080,15,15476,1540,154080,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154087,15,15476,1540,154087,"Rural","Sin Informacion de Barrios","Cabecera Municipal- Carbonera-  Centro-  Chuscal y Gavilán-  Pirgua-  Rista-  Salvial-  San Onofre-  Zona Urbana"
154201,15,15051,1542,154201,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154207,15,15051,1542,154207,"Rural","Sin Informacion de Barrios","Cabecera Municipal- Cabeceras-  Centro-  La Concepción-  Peñas Blancas"
154220,15,15293,1542,154220,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154227,15,15293,1542,154227,"Rural","Sin Informacion de Barrios","Alcaparros- Cabecera Municipal-  Centro-  Hatillo Socha-  Igua de Páez-  Igua de Pardos-  Igua de Pinzones-  Jupal-  La Caja-  La Hoya-  Loma de Paja-  Mina-  Montañita-  Salitrillo-  Sorocota-  Tres Llanos"
154240,15,15696,1542,154240,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154247,15,15696,1542,154247,"Rural","Sin Informacion de Barrios","Barbilla Y Mane- Cabecera Municipal-  Guatoque"
154260,15,15469,1542,154260,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154267,15,15469,1542,154267,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154268,15,15469,1542,154268,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154269,15,15469,1542,154269,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154401,15,15816,1544,154401,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154407,15,15816,1544,154407,"Rural","Sin Informacion de Barrios","Centro- El Tablon-  Gachazunga-  Hatillo-  Manga"
154420,15,15185,1544,154420,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154427,15,15185,1544,154427,"Rural","Sin Informacion de Barrios","Buena Vista y anacos- Cabecera Municipal-  Capita y Villa Bona-  Centro-  Guamos y Laderas-  Huertas-  Joseff-  Motavita-  Palmichal-  Paramo-  Porqueras-  Potrero Grande-  Resguardo de blancos-  Resguardo Indigena-  San Vicente-  Santo Domingo-  Simeón-"
154428,15,15185,1544,154428,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154440,15,15686,1544,154440,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154447,15,15686,1544,154447,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154448,15,15686,1544,154448,"Rural","Sin Informacion de Barrios","Cabecera Municipal- Gacio y galapal-  San Isidro"
154460,15,15664,1544,154460,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154467,15,15664,1544,154467,"Rural","Sin Informacion de Barrios","Funcial- San Martín-  San Pedro-  Santa Barbara-  Suarez Ulloa"
154601,15,15632,1546,154601,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154607,15,15632,1546,154607,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154608,15,15632,1546,154608,"Rural","Sin Informacion de Barrios","Duraznos y Colorados"
154609,15,15632,1546,154609,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154617,15,15632,1546,154617,"Rural","Sin Informacion de Barrios","Molino"
154640,15,15176,1546,154640,"Urbano","Sin Informacion de Barrios","La Mesa- Teneria"
154647,15,15176,1546,154647,"Rural","Sin Informacion de Barrios","Arboledas- Arboledas-  Balsa-  Cabecera Municipal-  Carapacho-  Casablanca-  Charco-  Cordoba-  EL FICAL-  Hato de Sousa-  Moyavita-  Quiche-  Sabaneca-  SANTUARIO-  Sasa-  Sucre Oriental-  Tierra de Paez"
154648,15,15176,1546,154648,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154660,15,15131,1546,154660,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154667,15,15131,1546,154667,"Rural","Sin Informacion de Barrios","Alisal- Carrizal-  Centro-  CENTRO TUYA-  Cubo-  Espalda-  Palmar-  Palya-  SALITRE-  SAN RAFAEL-  Sucre Occidental"
154670,15,15106,1546,154670,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154677,15,15106,1546,154677,"Rural","Sin Informacion de Barrios","Aguasal- Boquipi-  Monte y Pinal-  Resguardo-  Varela-  Vueltas"
154680,15,15832,1546,154680,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154687,15,15832,1546,154687,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154801,15,15531,1548,154801,"Urbano","Sin Informacion de Barrios","Honda y Volcan"
154807,15,15531,1548,154807,"Rural","Sin Informacion de Barrios","Capez y CHorrera- Caracol-  Casco Urbano-  Furatena y Puri-  Ibama-  Miabe-  Moral y Loma Alta-  Piedra Gorda-  Pistoraque Santa Rosa-  Pueblo Viejo-  Quipama y Oquina-  Topito y Quibuco-  Tune y Guamal"
154808,15,15531,1548,154808,"Rural","Sin Informacion de Barrios","Esperanza- LLano Grande-  Minipi-  Paramo"
154820,15,15442,1548,154820,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154827,15,15442,1548,154827,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
154828,15,15442,1548,154828,"Rural","Sin Informacion de Barrios","Aguita alta- Guazo-  La Concepción-  La Honda-  La Peña-  Niausa-  Paunita-  Piache y Apicha-  Sabaneta-  Santa Rosa-  Topo Grande"
154840,15,15109,1548,154840,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154847,15,15109,1548,154847,"Rural","Sin Informacion de Barrios","Cabecera Municipal- Campo Alegre-  CHigaguta-  Corrales-  Dominguito-  DON LOPE-  El Toro-  La Laja-  Patiño-  Quipe-  Samaria-  San Miguel-  San Pedro-  San Rafael"
154848,15,15109,1548,154848,"Rural","Sin Informacion de Barrios","Fical- Miraflores-  SAN AGUSTIN-  SAN JOSE"
154860,15,15212,1548,154860,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154867,15,15212,1548,154867,"Rural","Sin Informacion de Barrios","Cajon- Camancha-  Campo Hermoso-  Cañaveral-  Cucua-  Guamal-  Imparal-  La Herradura-  Monte Luz-  PERQUIRA-  Pismal-  SAN ANTONIO-  Santa Isabel-  Santo Domingo-  Sarvith-  SIRIA-  SUCRE-  Tres Zarzos-  Verdun"
154880,15,15480,1548,154880,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
154887,15,15480,1548,154887,"Rural","Sin Informacion de Barrios","Betania- Cabecera Municipal-  Cuincha-  Egidos-  El Mangoi-  Guadalon-  Isadi-  La Cañada-  La Floresta-  La Florida-  La Ye-  LUSITANIA-  Minasal-  Misucha-  Pedregal-  Sabripa-  SANTA ISABEL-  Surata-  Tablon-  Tananay-  TONUCH"
155001,15,15401,1550,155001,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
155007,15,15401,1550,155007,"Rural","Sin Informacion de Barrios","ALTO EL BANCO- Buenavista-  BUENAVISTA-  Cabecera Municipal-  Cedros-  Centro-  CERRITOS-  CHAPON-  El Palmar-  El Parque-  Guamón-  LLANADAS-  Noposal-  PAIMO-  Puentón-  RAMAL-  San Luis-  San Martín"
155020,15,15580,1550,155020,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
155027,15,15580,1550,155027,"Rural","Sin Informacion de Barrios","El Parque- GUACUMAY"
155028,15,15580,1550,155028,"Rural","Sin Informacion de Barrios","ALTO REDONDO- Buena Vista-  CACHIPAYAL-  Caviche-  EL BANCO-  Granadillal-  Humbo-  LA LAGUNA-  La Vega-  LAMAL-  Macanal-  Minasal-  PEÑA BLANCA-  PIEDRA CANDELA-  Platanilla-  Ramal-  Sevilla-  Tananay-  Tapaz-  Tapaz de la Vega-  Teusaquillo"
155040,15,15681,1550,155040,"Urbano","Sin Informacion de Barrios","Sin Informacion de Veredas"
155047,15,15681,1550,155047,"Rural","Sin Informacion de Barrios","Altosano"
155048,15,15681,1550,155048,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
155060,15,15507,1550,155060,"Urbano","Centro- Danubio- El Carmen- Porvenir","Sin Informacion de Veredas"
155067,15,15507,1550,155067,"Rural","Sin Informacion de Barrios","CAIPAL- Cobre Neiva-  El Encanto-  La Cunchala-  La Cunchalita-  La Laguna-  Samal-  San Antonio-  San Vicente-  VARA DE CAUCHO-  VENTANAS"
155068,15,15507,1550,155068,"Rural","Bosque","Altazor- Bolívar-  Buenos Aires-  Cabecera Municipal-  Cambuco-  Centro-  Chaquipay-  Cocos-  Cortaderal-  El Roble-  La Laja-  Los Bancos-  Manga-  Mirador-  Palenque-  Penjamo-  San José Nazareth"
155201,15,15572,1552,155201,"Urbano","Sin Informacion de Barrios","Cabecera Municipal"
155207,15,15572,1552,155207,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
155208,15,15572,1552,155208,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
155209,15,15572,1552,155209,"Rural","Sin Informacion de Barrios","Las Quinchas- Velásquez"
155217,15,15572,1552,155217,"Rural","Sin Informacion de Barrios","Sin Informacion de Veredas"
155218,15,15572,1552,155218,"Rural","Sin Informacion de Barrios","CACERES- EL MORRO-  La Pizarra"
155219,15,15572,1552,155219,"Rural","Sin Informacion de Barrios","EL GALAPAGO- EL GUAYABO-  Guanegro-  LA ESMERALDA-  LA OSCURA-  Las Pavas-  PATEVACA-  Puerto Gutiérrez"
170001,17,17001,1700,170001,"Urbano","Altos de Capri- Asís- Aures- Bella Montaña Hosp Geri- Campo Hermoso- Centro- Chipre- Ciudadela La Linda- Colón- Corintio- Delicias- Estrada- Fanny González- Galán- La Francia- Los Agustinos- Morrogacho- Sacatín- San Ignacio- San José- Santa Helena- Sector","Alto Bonito- Alto Corinto-  La Cuchilla del Salado-  La Francia-  La Linda-  La Palma-  La Quiebra de Vélez-  Manizales-  Morrogacho-  Olivares"
170002,17,17001,1700,170002,"Urbano","Bosques del Norte- Comuneros- El Caribe- El Porvenir- El Sol- La Argentina- La Asunción- La Carola- La Leonora- La Rambla- Laureles- Los Cedros- Los Rosales- Minitas- Peralonso- San Cayetano- San Jorge- San Sebastián (I-II Etapa)- Sinaí- Solferino- Villah","Altos del Guamo- Cabecera Municipal-  El Porvenir-  Minitas-  Sierra Morena"
170003,17,17001,1700,170003,"Urbano","Alta Suiza- Baja Suiza- Caserío La Enea- Cerros de La Alhambra- Colseguros- El Trébol- Juanchito- La Enea- La Sultana- La Toscana- Lusitania- Maltería- Milán- Residencias Manizales- San Marcel","Buenavista"
170004,17,17001,1700,170004,"Urbano","Aranjuez- Arboleda- Bajo Prado- Belén- Betania- Camelia- Camilo Torres- Colombia- El Campín- Fátima- González- Guayacanes- Kennedy- La Estrella- Las Colinas- Lleras - Bavaria- Malhabar- Palermo- Palogrande- Persia- Prado- Pío XII- San Cancio- Uribe- Versa","Alto Tablazo- La Florida-  Tejares-  Villamaria"
170006,17,17001,1700,170006,"Urbano","20 de Julio- Arrayanes- Campo Amor- Castellana- Centenario- Cervantes- El Bosque - Bosconia- El Carmen- El Paraíso (Alferez)- Estambúl - Multifamiliar- Fundadores- Guamal- Jesús de La Esperanza- Marmato- Nevado- Nogales - Portal de Noga- Panorama - La Mon","El Arenillo"
170007,17,17001,1700,170007,"Rural","Sin Informacion de Barrios","El 41- El Cacique-  El Guineo-  El Yunque-  Fonditos-  La Esperanza-  La Garucha-  Pueblo Viejo-  Tarroliso"
170008,17,17001,1700,170008,"Rural","Sin Informacion de Barrios","Colombia- Cueva Santa-  El Cascarero-  El Chuzo-  El Guineo-  El Limon-  El Reposo-  El Rosario-  Guacaica-  Guacaica-  Guacas-  La Argelia-  La Aurora-  La Cabaña-  La China-  La Inquisición-  La Quiebra del Billar-  La Trinida-  Lisboa-  Los Lobos-  Mal"
170009,17,17001,1700,170009,"Rural","Sin Informacion de Barrios","Agua Bonita- Alto del Zarzo-  El Aventino-  La Pola"
